_id,ltable_id,rtable_id,ltable_title,ltable_cuisine,ltable_phone,ltable_feature,ltable_zipcode,ltable_street_addr,rtable_title,rtable_cuisine,rtable_phone,rtable_feature,rtable_zipcode,rtable_street_addr,gold,true_gold,ltable_title,rtable_title,ltable_street_addr,rtable_street_addr,Add_match,street_match,phone_match,Zip_match,redudant
3032,353,956,parada 22," caribbean,latin, puerto rican",4157501111," seating, waitstaff, serves alcohol, takeout",94117,1805 haight street,parada 22," latin american,puerto rican",4157501111,"delivery, takeout, creditcard, bikeparking, goodforkids, waiterservice, caters",94117,1805 haight street,1,,parada 22,parada 22,1805 haight street,1805 haight street,TRUE,TRUE,TRUE,,
3033,354,1037,the monk's kettle," american, bar,pub",4158659523," seating, waitstaff, serves alcohol, full bar",94103,3141 16th street,the monkâ€°Ã›Â¡ÃŒÃùÃ¥Â»s kettle," bars,gastropubs",4158659523,"takeout, creditcard, bikeparking, outdoorseating, hastv, waiterservice",94103,3141 16th street,1,,the monk's kettle,the monkâ€°Ã›Â¡ÃŒÃùÃ¥Â»s kettle,3141 16th street,3141 16th street,TRUE,FALSE,TRUE,,
3036,356,1179,golden era vegan restaurant," asian,chinese,vietnamese,vegetarian friendly,vegan options",4154878687," takeout, seating, waitstaff, wheelchair accessible, reservations",94102,"395 golden gate avenue 395 golden gate avenue, 94102,",golden era vegan restaurant," vegan,vietnamese,juice bars & smoothies",4154878687,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice",94102,395 golden gate avenue,1,,golden era vegan restaurant,golden era vegan restaurant,"395 golden gate avenue 395 golden gate avenue, 94102,",395 golden gate avenue,FALSE,TRUE,TRUE,,
3046,36,598,za pizza," italian,pizza",4157713100," delivery, takeout, seating, waitstaff, television, serves alcohol, wheelchair accessible",94109,1919 hyde street,za pizza," pizza,beer bar",4157713100,"delivery, takeout, creditcard, bikeparking, goodforkids, outdoorseating, hastv, waiterservice, caters",94109,1919 hyde street,1,,za pizza,za pizza,1919 hyde street,1919 hyde street,TRUE,TRUE,TRUE,,
3047,361,25,the flying falafel," fast food,mediterranean,middle eastern,lebanese,greek,vegan options,gluten free options",4159641003," takeout, wheelchair accessible",94103,1051 market street,the flying falafel," falafel,vegan",4159641003,"takeout, creditcard, bikeparking, goodforkids, caters",94103,1051 market street,1,,the flying falafel,the flying falafel,1051 market street,1051 market street,TRUE,TRUE,TRUE,,
3049,365,1551,hayes street grill," american,seafood",4158635545," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94102,320 hayes street,hayes street grill, seafood,4158635545,"reservations, creditcard, goodforgroups, waiterservice",94102,320 hayes street,1,,hayes street grill,hayes street grill,320 hayes street,320 hayes street,TRUE,TRUE,TRUE,,
3050,367,320,daniels cafe," american,cafe",4159561760," takeout, outdoor seating, seating, wheelchair accessible",94102,154 ellis street,danielâ€°Ã›Â¡ÃŒÃùÃ¥Â»s cafe," coffee & tea,bagels,delis",4159561760,"takeout, goodforkids, outdoorseating",94102,154 ellis street,1,,daniels cafe,danielâ€°Ã›Â¡ÃŒÃùÃ¥Â»s cafe,154 ellis street,154 ellis street,TRUE,FALSE,TRUE,,
3052,370,2248,atelier crenn, french,4154400460," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, accepts discover",94123,3127 fillmore street,atelier crenn, french,4154400460,"reservations, creditcard, waiterservice",94123,3127 fillmore street,1,,atelier crenn,atelier crenn,3127 fillmore street,3127 fillmore street,TRUE,TRUE,TRUE,,
3053,372,1399,forbes island," french,american,cajun & creole,seafood",4159514900," reservations, seating, waitstaff, serves alcohol, full bar, private dining, validated parking",94133,between pier 39 and 41,forbes island," american (new),seafood,wine bars",4159514900,"reservations, creditcard, goodforgroups, outdoorseating, waiterservice",94133,pier 41,1,,forbes island,forbes island,between pier 39 and 41,pier 41,FALSE,TRUE,TRUE,,
3054,373,1243,firefly restaurant, american,4158217652," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94114,4288 24th street,firefly restaurant," american (new),gluten-free",4158217652,"reservations, creditcard, bikeparking, goodforgroups, waiterservice",94114,4288 24th street,1,,firefly restaurant,firefly restaurant,4288 24th street,4288 24th street,TRUE,TRUE,TRUE,,
3055,375,1531,tosca cafe, italian,4159869651," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94133,242 columbus avenue,tosca cafe," italian,wine bars",4159869651,"reservations, creditcard, goodforgroups, waiterservice",94133,242 columbus avenue,1,,tosca cafe,tosca cafe,242 columbus avenue,242 columbus avenue,TRUE,TRUE,TRUE,,
3056,376,536,the new village cafe," american,cafe",4157719598," takeout, seating, waitstaff, wheelchair accessible",94109,1426 polk street,new village cafe," diners,breakfast & brunch,burgers",4157719598,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94109,1426 polk street,1,,the new village cafe,new village cafe,1426 polk street,1426 polk street,TRUE,FALSE,TRUE,,
3057,377,1544,alfred's steakhouse," american,steakhouse",4157817058," reservations, seating, waitstaff, serves alcohol, full bar, private dining, validated parking, wheelchair accessible",94111,659 merchant street,alfredâ€°Ã›Â¡ÃŒÃùÃ¥Â»s steakhouse," steakhouses,bars,desserts",4157817058,"reservations, takeout, creditcard, goodforgroups, hastv, waiterservice",94111,659 merchant street,1,,alfred's steakhouse,alfredâ€°Ã›Â¡ÃŒÃùÃ¥Â»s steakhouse,659 merchant street,659 merchant street,TRUE,FALSE,TRUE,,
3058,380,1555,the starlight room," bar, contemporary",4153958595," seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94105,"450 powell street ,sir francis drake",the starlight room, lounges,4153958595,"reservations, creditcard, goodforgroups",94102,450 powell street,1,,the starlight room,the starlight room,"450 powell street ,sir francis drake",450 powell street,FALSE,TRUE,TRUE,,
3062,381,1344,fringale, french,4155430573," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94107,570 4th street,fringale," french,basque",4155430573,"reservations, takeout, creditcard, bikeparking, waiterservice",94107,570 4th street,1,,fringale,fringale,570 4th street,570 4th street,TRUE,TRUE,TRUE,,
3063,383,560,miss saigon," asian,vietnamese",4155220332," takeout, seating, waitstaff, wheelchair accessible, serves alcohol",94103,100 6th street,miss saigon, vietnamese,4155220332,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94103,100 6th street,1,,miss saigon,miss saigon,100 6th street,100 6th street,TRUE,TRUE,TRUE,,
3064,384,1139,veganburg," fast food,vegetarian friendly,vegan options",4155488000," takeout, seating, wheelchair accessible",94117,1466 haight street,veganburg," vegan,burgers,fast food",4155488000,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, caters",94117,1466 haight street,1,,veganburg,veganburg,1466 haight street,1466 haight street,TRUE,TRUE,TRUE,,
3067,387,1504,le central, french,4153912233," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94108,453 bush street,le central, french,4153912233,"reservations, takeout, creditcard, goodforgroups, waiterservice",94108,453 bush street,1,,le central,le central,453 bush street,453 bush street,TRUE,TRUE,TRUE,,
3068,388,2238,kusakabe," japanese,sushi,asian",4157570155," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94111,584 washington street,kusakabe," sushi bars,japanese",4157570155,"reservations, creditcard, bikeparking, waiterservice",94111,584 washington street,1,,kusakabe,kusakabe,584 washington street,584 washington street,TRUE,TRUE,TRUE,,
3072,394,2254,sons & daughters," american, contemporary",4153918311," reservations, seating, waitstaff, serves alcohol",94108,708 bush street,sons &amp; daughters, american (new),4153918311,"reservations, creditcard, waiterservice",94108,708 bush street,1,,sons & daughters,sons &amp; daughters,708 bush street,708 bush street,TRUE,FALSE,TRUE,,
3075,396,960,suppenkuche," german,european, central european",4152529289," seating, waitstaff, serves alcohol, reservations, full bar",94102,525 laguna street corner of hayes and laguna,suppenkÃŒÃ__che, german,4152529289,"reservations, takeout, creditcard, bikeparking, goodforgroups, waiterservice",94102,525 laguna street,1,,suppenkuche,suppenkÃŒÃ__che,525 laguna street corner of hayes and laguna,525 laguna street,FALSE,FALSE,TRUE,,
3076,398,1293,garibaldi's on presidio," italian,american",4155638841," reservations, seating, waitstaff, serves alcohol, full bar",94115,347 presidio avenue,garibaldiâ€°Ã›Â¡ÃŒÃùÃ¥Â»s, american (new),4155638841,"reservations, takeout, creditcard, goodforgroups, waiterservice",94115,347 presidio avenue,1,,garibaldi's on presidio,garibaldiâ€°Ã›Â¡ÃŒÃùÃ¥Â»s,347 presidio avenue,347 presidio avenue,TRUE,FALSE,TRUE,,
3078,4,1058,the italian homemade company, italian,4157128874," takeout, outdoor seating, seating, wheelchair accessible",94133,716 columbus avenue,italian homemade company," grocery,italian,pasta shops",4157128874,"delivery, takeout, creditcard, applepay, bikeparking, goodforkids, outdoorseating, caters",94133,716 columbus avenue,1,,the italian homemade company,italian homemade company,716 columbus avenue,716 columbus avenue,TRUE,FALSE,TRUE,,
3080,4,2970,the italian homemade company, italian,4157128874," takeout, outdoor seating, seating, wheelchair accessible",94133,716 columbus avenue,italian homemade company," grocery,italian,pasta shops",4157128874,"delivery, takeout, creditcard, applepay, bikeparking, goodforkids, outdoorseating, caters",94133,716 columbus avenue,1,,the italian homemade company,italian homemade company,716 columbus avenue,716 columbus avenue,TRUE,FALSE,TRUE,,
3125,403,2106,sir francis drake hotel,na,4153927755," reservations, seating, waitstaff, valet parking, wheelchair accessible, serves alcohol, full bar",94102,450 powell street,kimpton sir francis drake hotel," hotels,venues & event spaces",4153927755,creditcard,94102,450 powell street,1,,sir francis drake hotel,kimpton sir francis drake hotel,450 powell street,450 powell street,TRUE,FALSE,TRUE,,
3128,406,39,saigon sandwich shop," asian,vietnamese,fast food",4154745698, takeout,94102,560 larkin street,saigon sandwich," vietnamese,sandwiches",4154745698,"takeout, bikeparking, goodforkids",94102,560 larkin street,1,,saigon sandwich shop,saigon sandwich,560 larkin street,560 larkin street,TRUE,FALSE,TRUE,,
3129,411,1377,roy's - san francisco," hawaiian,american,seafood,gluten free options",4157770277," reservations, seating, waitstaff, serves alcohol, full bar, private dining, wheelchair accessible",94105,575 mission street,royâ€°Ã›Â¡ÃŒÃùÃ¥Â»s restaurant," seafood,steakhouses,asian fusion",4157770277,"reservations, creditcard, applepay, bikeparking, goodforgroups, hastv, waiterservice, caters",94105,575 mission street,1,,roy's - san francisco,royâ€°Ã›Â¡ÃŒÃùÃ¥Â»s restaurant,575 mission street,575 mission street,TRUE,FALSE,TRUE,,
3130,411,2951,roy's - san francisco," hawaiian,american,seafood,gluten free options",4157770277," reservations, seating, waitstaff, serves alcohol, full bar, private dining, wheelchair accessible",94105,575 mission street,royâ€°Ã›Â¡ÃŒÃùÃ¥Â»s restaurant," seafood,steakhouses,asian fusion",4157770277,"reservations, creditcard, applepay, bikeparking, goodforgroups, hastv, waiterservice, caters",94105,575 mission street,1,,roy's - san francisco,royâ€°Ã›Â¡ÃŒÃùÃ¥Â»s restaurant,575 mission street,575 mission street,TRUE,FALSE,TRUE,,
3131,412,1328,cafe jacqueline, french,4159815565," reservations, seating, waitstaff, serves alcohol",94133,1454 grant avenue,cafe jacqueline, french,4159815565,"reservations, creditcard, waiterservice",94133,1454 grant avenue,1,,cafe jacqueline,cafe jacqueline,1454 grant avenue,1454 grant avenue,TRUE,TRUE,TRUE,,
3133,417,32,el farolito," mexican,latin,fast food,spanish",4158264870," takeout, seating, wheelchair accessible",94110,2779 mission street,el farolito, mexican,4158247877,"takeout, bikeparking, goodforkids, goodforgroups",94110,2779 mission street,1,,el farolito,el farolito,2779 mission street,2779 mission street,TRUE,TRUE,FALSE,,
3135,419,1278,bellota," spanish,mediterranean",4154306580," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94103,888 brannan street,bellota," spanish,seafood,tapas bars",4154306580,"reservations, creditcard, bikeparking, goodforgroups, waiterservice",94103,888 brannan street,1,,bellota,bellota,888 brannan street,888 brannan street,TRUE,TRUE,TRUE,,
3145,42,1701,cliff house," american,seafood,soups",4153863330," reservations, private dining, seating, waitstaff, parking available, highchairs available, wheelchair accessible, serves alcohol, full bar",94121,1090 point lobos avenue,cliff house terrace room champagne brunch, breakfast & brunch,4153863330,"reservations, creditcard, applepay, bikeparking, goodforkids, goodforgroups, waiterservice",94121,1090 point lobos,1,,cliff house,cliff house terrace room champagne brunch,1090 point lobos avenue,1090 point lobos,FALSE,FALSE,TRUE,,
3146,42,1724,cliff house," american,seafood,soups",4153863330," reservations, private dining, seating, waitstaff, parking available, highchairs available, wheelchair accessible, serves alcohol, full bar",94121,1090 point lobos avenue,sutroâ€°Ã›Â¡ÃŒÃùÃ¥Â»s at the cliff house, american (new),4153863330,"reservations, creditcard, bikeparking, goodforgroups, waiterservice",94121,1090 point lobos avenue,1,,cliff house,sutroâ€°Ã›Â¡ÃŒÃùÃ¥Â»s at the cliff house,1090 point lobos avenue,1090 point lobos avenue,TRUE,FALSE,TRUE,,
3147,420,949,mozzeria," italian,pizza",4154890963," takeout, reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94103,3228 16th street at guerrero street,mozzeria," pizza,italian",4154890963,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94103,3228 16th street,1,,mozzeria,mozzeria,3228 16th street at guerrero street,3228 16th street,FALSE,TRUE,TRUE,,
3148,421,1015,bella trattoria, italian,4152210305," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94118,3854 geary boulevard,bella trattoria, italian,4152210305,"reservations, creditcard, bikeparking, goodforgroups, hastv, waiterservice",94118,3854 geary boulevard,1,,bella trattoria,bella trattoria,3854 geary boulevard,3854 geary boulevard,TRUE,TRUE,TRUE,,
3149,422,1371,pabu," japanese,sushi,asian",4153590791," reservations, private dining, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94111,101 california street,pabu," japanese,sushi bars,cocktail bars",4156687228,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice, caters",94111,101 california street,1,,pabu,pabu,101 california street,101 california street,TRUE,TRUE,FALSE,,
3150,422,2945,pabu," japanese,sushi,asian",4153590791," reservations, private dining, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94111,101 california street,pabu," japanese,sushi bars,cocktail bars",4156687228,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice, caters",94111,101 california street,1,,pabu,pabu,101 california street,101 california street,TRUE,TRUE,FALSE,,
