_id,ltable_id,rtable_id,ltable_title,ltable_cuisine,ltable_phone,ltable_feature,ltable_zipcode,ltable_street_addr,rtable_title,rtable_cuisine,rtable_phone,rtable_feature,rtable_zipcode,rtable_street_addr,gold
2078,2418,2279,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,"larry fan, md | 77 plastic surgery"," cosmetic surgeons,medical spas,skin care",4156557546,"creditcard, bikeparking",94102,77 van ness avenue,0
2079,2418,2424,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,guitar center lessons, musical instruments & teachers,4154090350,creditcard,94109,1645 van ness avenue,0
2080,2418,2427,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,blinks+brows - san francisco," eyelash service,eyebrow services,permanent makeup",4158451898,"creditcard, bikeparking",94109,1901 van ness avenue,0
2081,2418,2464,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,"jesse maschmeyer violins, llc"," musical instruments & teachers,musical instrument services",4158715013,"creditcard, bikeparking",94102,512 van ness avenue,0
2082,2418,2684,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,trip tel, mobile phones,4154743330,,94109,1525 van ness avenue,0
2083,2418,2724,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,corridor cafe," coffee & tea,sandwiches,breakfast & brunch",4154004979,"takeout, creditcard, applepay, bikeparking, goodforkids, outdoorseating, caters",94102,100 van ness avenue,0
2084,2418,2939,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,dainese d-store," motorcycle gear,ski & snowboard shops",4156265478,"creditcard, applepay, bikeparking",94103,131 s van ness avenue,0
2085,2418,2942,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,music exchange, musical instruments & teachers,4155520445,creditcard,94102,700 van ness avenue,0
2086,2418,2961,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,san jalisco, mexican,4156488383,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94110,901 s van ness avenue,0
2087,2418,386,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,phone booth, dive bars,4156484683,"goodforgroups, hastv",94110,1398 s van ness avenue,0
2088,2418,492,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,the little spot cafe," coffee & tea,bagels,sandwiches",4155501800,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice",94110,1199 s van ness avenue,0
2089,2418,574,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,stoner‰Û¡ÌÝå»s, delis,4159137753,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94102,752 van ness avenue,0
2090,2418,585,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,whiz burgers drive-in, burgers,4158245888,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94110,700 s van ness avenue,0
2091,2418,637,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,my corner cafe, american (traditional),4155502382,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94110,1500 s van ness avenue,0
2092,2418,754,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,kenny‰Û¡ÌÝå»s restaurant," diners,salad,breakfast & brunch",4156218902,"takeout, goodforkids, goodforgroups, hastv, waiterservice",94110,518 s van ness avenue,0
2093,2418,887,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,counter offer," american (traditional),pubs",4158241800,"takeout, creditcard, bikeparking, goodforgroups, outdoorseating, hastv",94110,800 s van ness avenue,0
2094,2418,966,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,urban putt," mini golf,american (new),bars",4153411080,"reservations, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice",94110,1096 s van ness avenue,0
2095,2418,989,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,walzwerk, german,4155517181,"reservations, takeout, creditcard, bikeparking, goodforgroups, waiterservice",94103,381 s van ness avenue,0
2096,2418,998,ho's bootleg tavern, american,4158727773," takeout, reservations, seating, waitstaff, parking available, street parking, free off-street parking, television, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover",94109,2360 van ness avenue corner of van ness avenue and green street,august 1 five," indian,cocktail bars,salad",4157715900,"reservations, takeout, creditcard, goodforkids, goodforgroups, waiterservice, caters",94102,524 van ness avenue,0
2097,2419,1319,the saratoga,,4159326464,,94109,1008 larkin street,the saratoga," american (new),bars",4159326464,"reservations, takeout, creditcard, goodforgroups, waiterservice",94109,1000 larkin street,0
2098,2424,905,san francisco soup company,,4157817687,,94104,580 california street ste 1600,san francisco herb company," grocery,health markets",4158617174,"creditcard, bikeparking",94103,250 14th street,0
2099,2426,471,serrano's pizza," pizza,italian",4156951615, delivery,94110,3274 21st street,serrano‰Û¡ÌÝå»s pizza," pizza,italian",4156951615,"delivery, takeout, creditcard, bikeparking, goodforkids, outdoorseating, hastv",94110,3274 21st street,0
2100,2429,2061,pasta moto," italian,pizza,fast food",4155466686," seating, wheelchair accessible",94103,"845 market street simone ciccotti,ste fe6",henri hubert," men's clothing,women's clothing,antiques",4157637770,creditcard,94103,845 market street  fl 4,0
2101,2429,792,pasta moto," italian,pizza,fast food",4155466686," seating, wheelchair accessible",94103,"845 market street simone ciccotti,ste fe6",united vip lounge, lounges,,"creditcard, goodforgroups, hastv",94103,845 market street,0
2102,2432,1221,all good pizza,,4158466960,,94124,1605 jerrold avenue,all good pizza," pizza,sandwiches,salad",4159339384,"reservations, takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94124,1605 jerrold avenue,0
2103,2434,1469,the nob hill club,,4153923434,,94108,999 california street,top of the mark," breakfast & brunch,cocktail bars,tapas/small plates",4153923434,"creditcard, goodforgroups, waiterservice",94108,999 california street,0
2104,2434,1958,the nob hill club,,4153923434,,94108,999 california street,intercontinental mark hopkins, hotels,4153923434,creditcard,94108,999 california street,0
2105,2434,2228,the nob hill club,,4153923434,,94108,999 california street,nob hill club," american (new),lounges,wine bars",4153923434,"reservations, takeout, creditcard, goodforkids, goodforgroups, hastv, waiterservice",94108,1 nob hill cir,0
2106,2434,2454,the nob hill club,,4153923434,,94108,999 california street,nob hill restaurant, american (new),4153923434,"reservations, creditcard, goodforkids, goodforgroups, waiterservice",94108,999 california street,0
2107,2437,268,amnesia bar,,4159700012,,94110,853 valencia street,amnesia," dive bars,music venues",,"bikeparking, goodforgroups",94110,853 valencia street,0
2108,2439,130,the soapbox cafe,,18297139,,94109,1800 hyde street,the soapbox cafe," vietnamese,bagels,cafes",4158297139,"takeout, creditcard, goodforkids, caters",94109,1800 hyde street,0
2109,2444,2370,bini's kitchen,,4153616911,,94110,2948 folsom street,neococoa, chocolatiers & shops,,creditcard,94110,2948 folsom street,0
2110,2444,2929,bini's kitchen,,4153616911,,94110,2948 folsom street,neococoa, chocolatiers & shops,,creditcard,94110,2948 folsom street,0
2111,2444,46,bini's kitchen,,4153616911,,94110,2948 folsom street,sugarfoot," southern,pop-up restaurants",6155576392,"takeout, creditcard, bikeparking, outdoorseating, hastv, caters",94110,2948 folsom street,0
2112,2444,839,bini's kitchen,,4153616911,,94110,2948 folsom street,bini‰Û¡ÌÝå»s kitchen," himalayan/nepalese,food stands",4153616911,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, caters",94104,1 post plz,0
