id,title,yelpPage,categories,price,rating,mon,tue,wed,thu,fri,sat,sun,addr,phone,takeout,creditCard,applePay,parking,bikeParking,outdoorSeating,wifi,caters,reservations,delivery,goodFor,goodForKids,goodForGroups,attire,ambience,noiseLevel,alcohol,hasTV,waiterService,driveThrough
544,Blue Bottle Coffee Stand,https://www.yelp.com/ /biz/blue-bottle-coffee-stand-san-francisco,"Coffee & Tea,Food Stands",Under $10,4.0 star rating,Closed,7:30 am-2:00 pm,Closed,7:30 am-2:00 pm,Closed,9:00 am-2:00 pm,Closed,"1 Ferry BldgSan Francisco, CA 94105",,Yes,Yes,Yes,Street,Yes,No,No,No,No,No,Breakfast,No,No,Casual,Hipster,Average,No,No,No,
545,Asha Tea House,https://www.yelp.com/ /biz/asha-tea-house-san-francisco,"Coffee & Tea,Tea Rooms",Inexpensive,4.0 star rating,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,11:00 am-6:30 pm,Closed,"17 Kearny StSan Francisco, CA 94108",(415) 549-3688,Yes,Yes,Yes,Street,Yes,No,Free,No,,,,,,,,,,,,
546,Lidia’s Cafe Restaurant,https://www.yelp.com/ /biz/lidias-cafe-restaurant-san-francisco,"Cafes,Breakfast & Brunch",Under $10,4.5 star rating,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,Closed,Closed,"550 15th StSan Francisco, CA 94103",(415) 626-6608,Yes,Yes,No,Street,Yes,Yes,Free,Yes,No,No,"Brunch, Lunch",Yes,Yes,Casual,Casual,Average,No,No,Yes,
547,Dovre Club,https://www.yelp.com/ /biz/dovre-club-san-francisco,"Bars,Irish",Under $10,4.0 star rating,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,"1498 Valencia StSan Francisco, CA 94110",(415) 285-4169,No,No,No,Street,Yes,No,No,No,No,No,Late Night,No,Yes,Casual,Divey,Average,Full Bar,Yes,No,
548,Finnegans Wake,https://www.yelp.com/ /biz/finnegans-wake-san-francisco,Bars,Inexpensive,3.5 star rating,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,"937 Cole StSan Francisco, CA 94117",(415) 731-6119,,No,No,Street,Yes,Yes,,,No,,,,Yes,,Casual,Average,Full Bar,Yes,,
549,The Art Bistro,https://www.yelp.com/ /biz/the-art-bistro-san-francisco,"Coffee & Tea,Sandwiches,Bagels",Under $10,4.5 star rating,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,8:30 am-6:00 pm,8:30 am-6:00 pm,"6900 Geary BlvdSan Francisco, CA 94121",(415) 379-7119,Yes,No,No,Street,No,No,Free,No,No,No,Breakfast,Yes,No,Casual,Casual,Average,No,No,No,
550,Dagwood &amp; Scoops,https://www.yelp.com/ /biz/dagwood-and-scoops-san-francisco,"Sandwiches,Ice Cream & Frozen Yogurt,Delis",Under $10,4.0 star rating,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-4:00 pm,10:00 am-4:00 pm,"2736 24th StSan Francisco, CA 94110",(415) 814-3459,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Quiet,No,No,No,
551,Wing Lee Bakery,https://www.yelp.com/ /biz/wing-lee-bakery-san-francisco,"Dim Sum,Bakeries",Under $10,4.0 star rating,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,"503 Clement StSan Francisco, CA 94118",(415) 668-9481,Yes,No,No,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,,Average,No,No,No,
552,Mr. T Cafe,https://www.yelp.com/ /biz/mr-t-cafe-san-francisco,"Coffee & Tea,Juice Bars & Smoothies,Bubble Tea",Inexpensive,4.5 star rating,9:00 am-7:30 pm,11:00 am-7:30 pm,9:00 am-7:30 pm,9:00 am-7:30 pm,9:00 am-7:30 pm,9:00 am-7:30 pm,9:00 am-7:30 pm,"4689 Mission StSan Francisco, CA 94112",(415) 769-5681,No,Yes,No,,No,No,Free,Yes,,,,,,,,,,,,
553,Last Minute Gear,https://www.yelp.com/ /biz/last-minute-gear-san-francisco,"Sports Wear,Outdoor Gear",Inexpensive,5.0 star rating,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"1049 MarketSan Francisco, CA 94103",(415) 813-1881,,Yes,No,Street,Yes,,,,,,,,,,,,,,,
554,All Star Cafe,https://www.yelp.com/ /biz/all-star-cafe-san-francisco-3,"Donuts,Coffee & Tea,Breakfast & Brunch",Under $10,4.0 star rating,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,"98 9th StSan Francisco, CA 94103",(415) 863-4949,Yes,Yes,No,Street,No,No,Free,Yes,No,Yes,"Breakfast, Brunch, Lunch",Yes,Yes,Casual,Casual,Quiet,No,Yes,No,
555,Sunflower Vietnamese,https://www.yelp.com/ /biz/sunflower-vietnamese-san-francisco,Vietnamese,Under $10,3.5 star rating,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-11:00 pm,12:30 pm-10:00 pm,12:30 pm-10:00 pm,"3111 16th StSan Francisco, CA 94103",(415) 626-5022,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
556,Zen Yai Thai Restaurant,https://www.yelp.com/ /biz/zen-yai-thai-restaurant-san-francisco,Thai,Under $10,3.5 star rating,11:00 am-3:00 pm4:00 pm-9:30 pm,11:00 am-3:00 pm4:00 pm-9:30 pm,11:00 am-3:00 pm4:00 pm-9:30 pm,11:00 am-3:00 pm4:00 pm-9:30 pm,11:00 am-3:00 pm4:00 pm-1:00 am,11:00 am-1:00 am,11:00 am-9:30 pm,"771 Ellis StSan Francisco, CA 94109",(415) 885-0725,Yes,Yes,No,Street,Yes,No,No,Yes,Yes,Yes,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,No,Yes,Yes,
557,La Paz Restaurant Pupuseria,https://www.yelp.com/ /biz/la-paz-restaurant-pupuseria-san-francisco,"Mexican,Latin American",Under $10,4.0 star rating,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,11:00 am-9:30 pm,"1028 Potrero AveSan Francisco, CA 94110",(415) 550-8313,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
558,CrepeCone by Sophie,https://www.yelp.com/ /biz/crepecone-by-sophie-san-francisco,"Desserts,Gelato,Creperies",Under $10,4.0 star rating,11:00 am-5:00 pm,11:00 am-5:00 pm,11:00 am-5:00 pm,11:00 am-5:00 pm,11:00 am-5:00 pm,11:00 am-5:00 pm,Closed,"684 King StSan Francisco, CA 94107",(415) 795-1331,Yes,Yes,No,"Garage, Street",Yes,Yes,No,Yes,No,Yes,Lunch,Yes,Yes,Casual,Casual,Average,No,No,No,
559,Pop’s Sandwich Shop,https://www.yelp.com/ /biz/pops-sandwich-shop-san-francisco,Sandwiches,Under $10,3.5 star rating,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-6:00 pm,11:00 am-5:00 pm,"737 Portola DrSan Francisco, CA 94127",(415) 681-9501,Yes,Yes,No,,Yes,No,No,Yes,No,Yes,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
560,Miss SaiGon,https://www.yelp.com/ /biz/miss-saigon-san-francisco-2,Vietnamese,Under $10,3.5 star rating,10:30 am-9:30 pm,10:30 am-9:30 pm,10:30 am-9:30 pm,10:30 am-9:30 pm,10:30 am-9:30 pm,12:00 pm-9:30 pm,12:00 pm-9:30 pm,"100 6th StSan Francisco, CA 94103",(415) 522-0332,Yes,Yes,No,Street,Yes,No,No,Yes,Yes,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Yes,
561,Andersen Bakery,https://www.yelp.com/ /biz/andersen-bakery-san-francisco,"Bakeries,Sandwiches",Under $10,3.5 star rating,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,"1737 Post StSan Francisco, CA 94115",(415) 345-1046,Yes,Yes,No,"Garage, Street",Yes,Yes,No,No,No,No,"Breakfast, Dessert",Yes,No,Casual,Casual,Average,No,No,No,
562,Cresta’s Twenty Two Eleven Club,https://www.yelp.com/ /biz/crestas-twenty-two-eleven-club-san-francisco,Dive Bars,Inexpensive,4.0 star rating,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,"2211 Polk StSan Francisco, CA 94109",(415) 673-2211,,Yes,,Street,Yes,No,,,No,,,,No,,Divey,Average,Full Bar,Yes,,
563,The Beanery,https://www.yelp.com/ /biz/the-beanery-san-francisco-2,Coffee & Tea,Inexpensive,4.0 star rating,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,7:00 am-6:00 pm,"602 Irving StSan Francisco, CA 94122",(415) 661-1090,Yes,Yes,No,Street,Yes,Yes,Free,,,,,,,,,,,,,
564,Gangway,https://www.yelp.com/ /biz/gangway-san-francisco,Gay Bars,Inexpensive,4.0 star rating,8:00 am-2:00 am,8:00 am-2:00 am,8:00 am-2:00 am,8:00 am-2:00 am,8:00 am-2:00 am,8:00 am-2:00 am,8:00 am-2:00 am,"841 Larkin StSan Francisco, CA 94109",(415) 776-6828,,Yes,,Street,No,No,,,,,,,Yes,,Divey,Loud,Full Bar,Yes,,
565,Alhamra,https://www.yelp.com/ /biz/alhamra-san-francisco-4,"Indian,Pakistani,Vegetarian",Under $10,3.5 star rating,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,"3083 16th StSan Francisco, CA 94103",(415) 621-3935,Yes,Yes,No,Street,Yes,No,No,Yes,Yes,Yes,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Yes,
566,Dinosaurs Vietnamese Sandwiches,https://www.yelp.com/ /biz/dinosaurs-vietnamese-sandwiches-san-francisco-3,"Sandwiches,Vietnamese",Under $10,4.0 star rating,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,"2522 Ocean AveSan Francisco, CA 94132",(415) 334-1421,Yes,Yes,No,Street,Yes,Yes,No,No,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
567,Libby Jane Cafe,https://www.yelp.com/ /biz/libby-jane-cafe-san-francisco-2,Cafes,Under $10,4.0 star rating,7:30 am-2:30 pm,7:30 am-2:30 pm,7:30 am-2:30 pm,7:30 am-2:30 pm,7:30 am-2:30 pm,9:00 am-2:00 pm,9:00 am-2:00 pm,"644 Polk StSan Francisco, CA 94109",(415) 926-2540,Yes,Yes,No,Street,Yes,No,No,No,No,No,Breakfast,Yes,No,Casual,Casual,Quiet,No,No,No,
568,Pharaohs Mediterranean Sandwich,https://www.yelp.com/ /biz/pharaohs-mediterranean-sandwich-san-francisco,"Mediterranean,Sandwiches",Under $10,4.0 star rating,11:30 am-12:00 am,11:30 am-12:00 am,11:30 am-12:00 am,11:30 am-12:00 am,11:30 am-3:00 am,11:30 am-3:00 am,11:30 am-12:00 am,"608 Geary StSan Francisco, CA 94102",(415) 292-7271,Yes,Yes,No,Street,Yes,Yes,Free,Yes,No,Yes,"Lunch, Dinner, Late Night",Yes,Yes,Casual,Casual,Average,No,Yes,No,
569,Cole Valley Cafe,https://www.yelp.com/ /biz/cole-valley-cafe-san-francisco,"Coffee & Tea,Sandwiches,Bagels",Under $10,3.5 star rating,6:30 am-6:00 pm,6:30 am-6:00 pm,6:30 am-6:00 pm,6:30 am-6:00 pm,6:30 am-6:00 pm,7:00 am-6:00 pm,7:00 am-6:00 pm,"701 Cole StSan Francisco, CA 94117",(415) 668-5282,Yes,Yes,,Street,Yes,No,Free,No,No,No,"Breakfast, Lunch",Yes,No,Casual,Casual,Quiet,No,No,No,
570,Donuts &amp; Things,https://www.yelp.com/ /biz/donuts-and-things-san-francisco,"Donuts,Coffee & Tea",Inexpensive,4.0 star rating,5:00 am-8:00 pm,5:00 am-8:00 pm,5:00 am-8:00 pm,5:00 am-8:00 pm,5:00 am-8:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,"1549 Polk StSan Francisco, CA 94109",(415) 885-1942,Yes,Yes,No,Street,Yes,No,No,,,,,,,,,,,,,
571,Volcano,https://www.yelp.com/ /biz/volcano-san-francisco,Japanese Curry,Under $10,4.0 star rating,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:00 pm,"5454 Geary BlvdSan Francisco, CA 94121",(415) 752-7671,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,No,No,No,
572,Boccalone,https://www.yelp.com/ /biz/boccalone-san-francisco-2,"Italian,Sandwiches",Under $10,4.0 star rating,9:30 am-6:00 pm,9:30 am-6:00 pm,9:30 am-6:00 pm,9:30 am-6:00 pm,9:30 am-6:00 pm,8:00 am-6:00 pm,11:00 am-5:00 pm,"1 Ferry BldgSan Francisco, CA 94111",(415) 433-6500,Yes,Yes,,Street,Yes,No,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
573,Tortas Boos Voni,https://www.yelp.com/ /biz/tortas-boos-voni-san-francisco,Mexican,Under $10,4.5 star rating,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,"5170 Mission StSan Francisco, CA 94112",(415) 585-5880,Yes,Yes,No,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,Divey,Average,No,Yes,Yes,
574,Stoner’s,https://www.yelp.com/ /biz/stoners-san-francisco,Delis,Under $10,4.5 star rating,6:00 am-3:00 pm,6:00 am-3:00 pm,6:00 am-3:00 pm,6:00 am-3:00 pm,6:00 am-3:00 pm,9:00 am-3:00 pm,Closed,"752 Van Ness AveSan Francisco, CA 94102",(415) 913-7753,Yes,Yes,,,Yes,No,Free,,No,No,,Yes,Yes,Casual,Casual,Quiet,,,No,
575,Sushi Taka,https://www.yelp.com/ /biz/sushi-taka-san-francisco-2,"Sushi Bars,Japanese",Under $10,4.0 star rating,11:00 am-4:00 pm,11:00 am-4:00 pm,11:00 am-4:00 pm,11:00 am-4:00 pm,11:00 am-4:00 pm,Closed,Closed,"600 Kearny StSan Francisco, CA 94108",,Yes,Yes,No,Street,No,Yes,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
576,Sunrise Deli,https://www.yelp.com/ /biz/sunrise-deli-san-francisco-6,"Delis,Mediterranean",Under $10,4.0 star rating,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,10:00 am-7:00 pm,"2115 Irving StSan Francisco, CA 94122",(415) 664-8210,Yes,Yes,Yes,Street,Yes,No,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Quiet,No,No,No,
577,Chutney,https://www.yelp.com/ /biz/chutney-san-francisco,"Indian,Pakistani",Under $10,3.5 star rating,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,"511 Jones StSan Francisco, CA 94102",(415) 931-5541,Yes,Yes,No,Street,No,No,No,Yes,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,No,No,Yes,
578,Earth’s Coffee,https://www.yelp.com/ /biz/earths-coffee-san-francisco,Coffee & Tea,Inexpensive,4.0 star rating,6:30 am-6:00 pm,6:30 am-6:00 pm,6:30 am-6:00 pm,6:30 am-6:00 pm,6:30 am-6:00 pm,7:30 am-6:00 pm,7:30 am-5:00 pm,"3400 Geary BlvdSan Francisco, CA 94118",(415) 933-8628,Yes,Yes,No,Street,Yes,No,Free,,,,,,,,,,,,,
579,Ayola,https://www.yelp.com/ /biz/ayola-san-francisco-2,"Greek,Mediterranean",Under $10,4.0 star rating,10:00 am-4:00 pm,10:00 am-4:00 pm,10:00 am-4:00 pm,10:00 am-4:00 pm,10:00 am-4:00 pm,11:00 am-3:00 pm,Closed,"327 Kearny StSan Francisco, CA 94108",(415) 391-1154,Yes,Yes,No,Street,Yes,Yes,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
580,Elbo Room,https://www.yelp.com/ /biz/elbo-room-san-francisco,"Bars,Dance Clubs,Music Venues",Inexpensive,3.5 star rating,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,"647 Valencia StSan Francisco, CA 94110",(415) 552-7788,,No,No,Street,Yes,No,,,No,,,No,Yes,,Hipster,Very Loud,Full Bar,No,,
581,Q Bar,https://www.yelp.com/ /biz/q-bar-san-francisco,"Gay Bars,Dance Clubs",Inexpensive,3.5 star rating,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,"456 Castro StSan Francisco, CA 94114",(415) 864-2877,,No,No,Street,Yes,No,,,No,,,,Yes,,,Very Loud,Full Bar,Yes,,
582,The Deli Lama,https://www.yelp.com/ /biz/the-deli-lama-san-francisco,"Delis,Cheesesteaks,Breakfast & Brunch",Under $10,4.5 star rating,6:30 am-2:30 pm,6:30 am-2:30 pm,6:30 am-2:30 pm,6:30 am-2:30 pm,6:30 am-2:30 pm,Closed,Closed,"150 Toland StSan Francisco, CA 94124",(415) 821-3795,Yes,No,No,Street,Yes,No,No,No,No,No,"Breakfast, Lunch",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,
583,Peet’s Coffee,https://www.yelp.com/ /biz/peets-coffee-san-francisco-22,Coffee & Tea,Inexpensive,4.5 star rating,5:00 am-7:00 pm,5:00 am-7:00 pm,5:00 am-7:00 pm,5:00 am-7:00 pm,5:00 am-7:00 pm,8:00 am-2:00 pm,Closed,"405 HowardSan Francisco, CA 94105",(415) 593-8920,Yes,Yes,Yes,Street,Yes,Yes,Free,,,,,,,,,,,,,
584,Clement BBQ,https://www.yelp.com/ /biz/clement-bbq-san-francisco-2,"Dim Sum,Barbeque",Under $10,4.0 star rating,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,"617 Clement StSan Francisco, CA 94118",(415) 752-9520,Yes,No,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
585,Whiz Burgers Drive-In,https://www.yelp.com/ /biz/whiz-burgers-drive-in-san-francisco,Burgers,Under $10,3.5 star rating,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,"700 S Van Ness AveSan Francisco, CA 94110",(415) 824-5888,Yes,Yes,No,Private Lot,Yes,Yes,No,No,No,No,Lunch,Yes,Yes,Casual,Divey,Average,No,No,No,No
586,George’s Zoo Liquor Deli,https://www.yelp.com/ /biz/georges-zoo-liquor-deli-san-francisco,"Beer, Wine & Spirits,Sandwiches",Under $10,4.5 star rating,7:00 am-9:00 pm,7:00 am-9:00 pm,7:00 am-9:00 pm,9:00 am-5:00 pm,7:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-8:00 pm,"2560 Sloat BlvdSan Francisco, CA 94116",(415) 664-3215,Yes,Yes,,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,Casual,Average,Beer & Wine Only,No,No,
587,El Tepa Taqueria,https://www.yelp.com/ /biz/el-tepa-taqueria-san-francisco,Mexican,Under $10,4.0 star rating,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,11:00 am-4:00 pm,Closed,"2198 Folsom StSan Francisco, CA 94110",(415) 255-8372,Yes,Yes,No,Street,No,No,Free,No,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,Yes,No,
588,Pete’s Deli &amp; Cafe,https://www.yelp.com/ /biz/petes-deli-and-cafe-san-francisco,"Delis,Coffee & Tea",Under $10,4.0 star rating,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,8:00 am-3:00 pm,Closed,"1661 Divisadero StSan Francisco, CA 94115",(415) 931-4800,Yes,No,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,Yes,No,
589,Cafe Isabella,https://www.yelp.com/ /biz/cafe-isabella-san-francisco,"Coffee & Tea,Breakfast & Brunch,Sandwiches",Under $10,4.0 star rating,Closed,7:30 am-3:00 pm,7:30 am-3:00 pm,7:30 am-3:00 pm,7:30 am-3:00 pm,8:00 am-3:00 pm,8:00 am-3:00 pm,"1414 Taylor StSan Francisco, CA 94133",(415) 378-3241,Yes,Yes,No,Street,No,Yes,No,No,No,No,"Breakfast, Brunch",Yes,No,Casual,Casual,Quiet,No,No,No,
590,Chrome Coffee Bar Powered By Cento,https://www.yelp.com/ /biz/chrome-coffee-bar-powered-by-cento-san-francisco,Cafes,Under $10,4.5 star rating,8:00 am-5:00 pm,8:00 am-5:00 pm,8:00 am-5:00 pm,8:00 am-5:00 pm,8:00 am-5:00 pm,Closed,Closed,"580 4th StSan Francisco, CA 94107",,Yes,No,No,,Yes,No,No,Yes,No,No,,No,No,Casual,Casual,Average,No,No,No,
591,Sanguchón Peruvian Food Truck,https://www.yelp.com/ /biz/sanguch%C3%B3n-peruvian-food-truck-san-francisco-7,"Peruvian,Food Trucks",Under $10,3.5 star rating,11:30 am-3:00 pm,11:30 am-3:00 pm,11:30 am-3:00 pm,11:30 am-3:00 pm,11:30 am-3:00 pm,Closed,Closed,"San Francisco, CA 94103",(415) 885-9816,Yes,Yes,,Street,Yes,Yes,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,No,No,
592,Peet’s Coffee,https://www.yelp.com/ /biz/peets-coffee-san-francisco-23,Coffee & Tea,Inexpensive,4.0 star rating,5:30 am-9:00 pm,5:30 am-9:00 pm,5:30 am-9:00 pm,5:30 am-9:00 pm,5:30 am-9:00 pm,6:00 am-9:00 pm,6:00 am-8:00 pm,"2197 Fillmore StreetSan Francisco, CA 94115",(415) 563-9930,Yes,Yes,No,Street,Yes,Yes,Free,,,,,,,,,,,,,
593,Nizario’s Pizza,https://www.yelp.com/ /biz/nizarios-pizza-san-francisco-2,Pizza,Under $10,3.5 star rating,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,"3840 Geary BlvdSan Francisco, CA 94118",(415) 752-7777,Yes,Yes,No,Street,Yes,No,No,No,No,Yes,Late Night,Yes,No,Casual,Casual,Average,No,Yes,No,
594,Buster’s Cheesesteak,https://www.yelp.com/ /biz/busters-cheesesteak-san-francisco,"American (Traditional),Cheesesteaks",Under $10,4.0 star rating,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,"366 Columbus AveSan Francisco, CA 94133",(415) 392-2800,Yes,Yes,Yes,Street,Yes,Yes,No,No,No,No,Late Night,Yes,No,Casual,"Divey, Casual",Average,Beer & Wine Only,No,No,
595,Caffe Terzetto Express,https://www.yelp.com/ /biz/caffe-terzetto-express-san-francisco,"Coffee & Tea,Food Stands",Under $10,4.5 star rating,6:00 am-4:30 pm,6:00 am-4:30 pm,6:00 am-4:30 pm,6:00 am-4:30 pm,6:00 am-2:30 pm,Closed,Closed,"400 Parnassus StSan Francisco, CA 94122",,Yes,Yes,,,Yes,No,,,No,No,,No,No,Casual,,,,No,No,
596,Peet’s Coffee,https://www.yelp.com/ /biz/peets-coffee-san-francisco-34,Coffee & Tea,Inexpensive,4.0 star rating,5:00 am-6:30 pm,5:00 am-6:30 pm,5:00 am-6:30 pm,5:00 am-6:30 pm,5:00 am-6:30 pm,Closed,Closed,"595 Mission StreetSan Francisco, CA 94105",(415) 495-4323,Yes,Yes,No,Street,Yes,No,Free,,,,,,,,,,,,,
597,White Palace Liquor Store,https://www.yelp.com/ /biz/white-palace-liquor-store-san-francisco-4,"Beer, Wine & Spirits,Sandwiches",Under $10,4.5 star rating,7:00 am-1:00 am,7:00 am-1:00 am,7:00 am-1:00 am,7:00 am-1:00 am,7:00 am-2:00 am,9:00 am-2:00 am,9:00 am-12:00 am,"1524 Silver AveSan Francisco, CA 94134",(415) 468-0985,Yes,Yes,No,Street,No,No,No,Yes,No,No,Lunch,No,No,Casual,Casual,Average,Full Bar,No,No,
598,Za Pizza,https://www.yelp.com/ /biz/za-pizza-san-francisco,"Pizza,Beer Bar",Under $10,4.0 star rating,12:00 pm-11:00 pm,12:00 pm-11:00 pm,12:00 pm-11:00 pm,12:00 pm-11:00 pm,12:00 pm-11:00 pm,11:00 am-3:00 am,12:00 pm-10:00 pm,"1919 Hyde StSan Francisco, CA 94109",(415) 771-3100,Yes,Yes,No,Street,Yes,Yes,No,Yes,No,Yes,"Lunch, Dinner",Yes,No,Casual,Casual,Average,Beer & Wine Only,Yes,Yes,
599,Prima Cafe,https://www.yelp.com/ /biz/prima-cafe-san-francisco,"Coffee & Tea,Juice Bars & Smoothies",Inexpensive,4.5 star rating,6:00 am-4:00 pm,6:00 am-4:00 pm,6:00 am-4:00 pm,6:00 am-4:00 pm,6:00 am-4:00 pm,Closed,Closed,"215 Fremont StSan Francisco, CA 94105",(415) 222-9918,Yes,Yes,Yes,Street,Yes,No,Free,Yes,,,,,,,,,,,,
